imageset,imagename,imagewidth,imageheight,class,difficulty,pose,truncated,xmin,xmax,ymin,ymax
test,007569,500,333,bottle,1,Unspecified,0,276,320,157,198
test,007569,500,333,bottle,1,Unspecified,0,301,339,124,158
test,007569,500,333,bottle,1,Unspecified,0,278,319,86,127
test,007569,500,333,bottle,1,Unspecified,0,298,340,47,90
test,007569,500,333,bottle,1,Unspecified,0,321,361,85,124
test,007569,500,333,bottle,1,Unspecified,0,344,383,119,161
test,007569,500,333,bottle,1,Unspecified,0,324,362,156,195
test,007569,500,333,bottle,1,Unspecified,0,362,404,157,196
test,007569,500,333,bottle,1,Unspecified,0,380,419,120,156
test,007569,500,333,bottle,1,Unspecified,0,361,403,85,123
test,007569,500,333,bottle,1,Unspecified,0,402,447,82,124
test,007569,500,333,bottle,1,Unspecified,1,422,472,121,160
test,007569,500,333,bottle,1,Unspecified,1,405,449,158,197
test,007569,500,333,bottle,1,Unspecified,1,448,496,156,200
test,007573,500,375,bus,0,Frontal,0,127,334,113,339
test,007573,500,375,bus,0,Frontal,1,79,133,170,255
test,007573,500,375,bus,1,Unspecified,1,51,78,184,242
test,007573,500,375,person,0,Rear,0,412,458,204,342
test,007573,500,375,person,0,Right,0,30,44,208,264
test,007573,500,375,person,0,Right,0,16,31,209,262
test,007573,500,375,person,1,Unspecified,1,463,477,75,100
test,007574,500,370,cat,0,Left,0,39,486,48,318
test,007577,500,281,person,0,Unspecified,0,332,500,31,280
test,007577,500,281,person,0,Unspecified,1,217,389,41,236
test,007577,500,281,person,0,Unspecified,1,118,238,34,218
test,007577,500,281,person,0,Unspecified,1,3,143,53,192
test,007577,500,281,diningtable,1,Unspecified,1,1,498,169,279
test,007577,500,281,person,0,Frontal,1,441,470,67,122
test,007580,500,375,car,0,Right,1,373,408,278,290
test,007580,500,375,person,0,Unspecified,0,68,83,277,312
test,007580,500,375,car,1,Unspecified,1,459,498,281,294
test,007580,500,375,car,1,Unspecified,1,307,335,279,290
test,007581,500,333,train,0,Unspecified,0,84,323,72,285
test,007581,500,333,train,0,Unspecified,0,1,498,15,333
test,007582,333,500,person,0,Unspecified,1,57,333,47,454
test,007583,500,375,tvmonitor,0,Unspecified,1,342,500,1,158
test,007583,500,375,dog,0,Unspecified,1,276,500,151,375
test,007583,500,375,person,0,Frontal,1,384,492,37,92
test,007584,500,375,person,0,Unspecified,1,1,500,2,375
test,007587,500,400,horse,0,Unspecified,1,40,300,32,397
test,007587,500,400,horse,0,Unspecified,1,1,461,114,400
test,007588,500,333,dog,0,Frontal,0,160,215,55,156
test,007589,500,375,person,0,Frontal,0,351,381,179,263
test,007589,500,375,car,0,Unspecified,0,122,305,166,292
test,007589,500,375,person,0,Unspecified,1,206,229,143,167
test,007589,500,375,person,1,Unspecified,1,263,282,141,165
test,007591,333,500,bus,0,Unspecified,0,25,311,89,419
test,007591,333,500,car,1,Unspecified,0,1,50,142,465
test,007593,439,500,motorbike,0,Unspecified,0,65,403,146,443
test,007593,439,500,person,0,Unspecified,0,74,343,30,361
test,007593,439,500,person,1,Unspecified,1,392,420,92,119
test,007593,439,500,person,1,Unspecified,1,341,383,91,123
test,007593,439,500,person,1,Unspecified,1,22,40,102,137
test,007593,439,500,person,1,Unspecified,1,1,15,89,136
test,007593,439,500,person,1,Unspecified,1,53,69,96,135
test,007595,500,333,person,0,Frontal,1,117,370,37,333
test,007596,500,212,sheep,0,Left,0,61,199,77,172
test,007596,500,212,sheep,0,Frontal,0,180,242,70,163
test,007596,500,212,sheep,0,Frontal,0,219,293,82,179
test,007596,500,212,sheep,0,Unspecified,0,323,432,91,182
test,007596,500,212,dog,0,Unspecified,0,297,361,96,153
test,007597,500,332,chair,0,Frontal,0,261,291,179,234
test,007597,500,332,chair,0,Unspecified,0,294,382,147,245
test,007598,500,375,bottle,1,Unspecified,1,78,91,182,200
test,007598,500,375,bottle,0,Unspecified,0,392,413,197,244
test,007598,500,375,bottle,1,Unspecified,1,440,452,146,165
test,007598,500,375,person,0,Unspecified,1,1,160,122,255
test,007598,500,375,person,0,Unspecified,0,344,471,84,305
test,007598,500,375,person,0,Unspecified,1,421,500,56,231
test,007598,500,375,person,0,Unspecified,1,6,90,1,114
test,007599,500,333,cow,0,Right,0,26,231,139,287
test,007599,500,333,cow,0,Left,0,226,387,146,287
test,007602,500,375,cow,0,Right,1,1,376,1,176
test,007602,500,375,cow,0,Right,1,209,470,3,140
test,007602,500,375,cow,0,Unspecified,0,44,500,110,360
test,007602,500,375,cow,0,Unspecified,1,264,500,138,375
test,007604,500,404,bird,0,Left,0,171,467,98,239
test,007607,375,500,bicycle,0,Right,0,50,354,285,491
test,007608,500,375,bird,0,Frontal,0,241,295,132,245
test,007609,332,500,horse,0,Unspecified,0,49,313,220,430
test,007609,332,500,person,0,Unspecified,0,117,228,174,419
test,007610,375,500,person,0,Rear,0,164,192,196,257
test,007610,375,500,bicycle,1,Unspecified,0,170,184,228,269
test,007613,500,375,car,0,Unspecified,0,21,472,75,337
test,007613,500,375,car,0,Unspecified,1,147,187,107,164
test,007616,500,371,horse,0,Left,0,75,429,98,351
test,007616,500,371,person,0,Left,0,182,261,32,246
test,007617,500,334,car,0,Unspecified,1,1,134,84,234
test,007617,500,334,car,0,Unspecified,0,74,437,84,271
test,007620,318,480,horse,0,Unspecified,0,91,253,172,480
test,007620,318,480,horse,1,Unspecified,1,255,318,307,390
test,007620,318,480,person,1,Unspecified,1,302,318,264,318
test,007620,318,480,person,0,Unspecified,0,118,242,99,304
test,007623,320,218,horse,0,Unspecified,0,100,233,67,218
test,007623,320,218,person,0,Unspecified,0,127,205,18,141
test,007625,500,375,dog,0,Frontal,0,253,314,135,250
test,007625,500,375,dog,0,Frontal,1,207,266,178,272
test,007625,500,375,person,0,Unspecified,0,263,372,84,373
test,007625,500,375,person,0,Unspecified,0,118,230,79,319
test,007627,500,375,bicycle,0,Frontal,0,31,167,168,372
test,007627,500,375,person,0,Frontal,0,23,154,43,321
test,007628,500,375,chair,1,Unspecified,1,22,72,301,375
test,007628,500,375,person,0,Unspecified,1,81,499,1,372
test,007628,500,375,diningtable,1,Unspecified,1,1,110,300,375
test,007630,500,500,bird,0,Frontal,0,140,362,59,394
test,007632,500,396,aeroplane,0,Right,0,2,492,131,306
test,007634,500,375,person,0,Left,0,86,500,50,375
test,007634,500,375,person,0,Unspecified,0,227,313,50,324
test,007634,500,375,person,0,Unspecified,0,154,242,62,333
test,007634,500,375,person,0,Unspecified,0,4,34,114,180
test,007634,500,375,person,0,Unspecified,0,28,47,116,178
test,007634,500,375,person,0,Unspecified,1,471,500,82,279
test,007634,500,375,car,0,Unspecified,0,48,82,137,158
test,007634,500,375,car,1,Unspecified,0,37,60,137,155
test,007634,500,375,car,1,Unspecified,0,64,91,136,160
test,007634,500,375,car,0,Unspecified,0,118,166,138,170
test,007634,500,375,car,0,Unspecified,0,92,137,136,167
test,007634,500,375,car,1,Unspecified,0,77,110,137,160
test,007634,500,375,car,1,Unspecified,0,452,480,149,172
test,007634,500,375,car,1,Unspecified,0,429,452,153,201
test,007635,500,375,boat,0,Rear,0,316,500,14,211
test,007636,318,480,horse,0,Frontal,0,99,226,123,469
test,007636,318,480,person,0,Frontal,0,94,250,104,309
test,007638,500,375,cat,0,Frontal,0,166,323,68,234
test,007641,333,500,bird,0,Right,0,255,314,188,232
test,007641,333,500,bird,0,Right,0,125,198,58,127
test,007641,333,500,bird,0,Right,0,93,159,119,174
test,007641,333,500,bird,0,Right,0,110,176,217,283
test,007641,333,500,bird,0,Right,0,91,146,267,319
test,007643,375,500,pottedplant,0,Unspecified,0,24,325,25,448
test,007643,375,500,pottedplant,0,Unspecified,0,1,124,47,341
test,007644,480,360,diningtable,0,Unspecified,0,258,348,107,228
test,007644,480,360,chair,1,Unspecified,0,297,378,102,217
test,007644,480,360,chair,0,Right,0,203,296,92,219
test,007644,480,360,pottedplant,0,Unspecified,0,263,361,43,111
test,007644,480,360,pottedplant,0,Unspecified,0,10,36,48,87
test,007644,480,360,pottedplant,0,Unspecified,0,27,54,46,87
test,007644,480,360,pottedplant,0,Unspecified,0,73,120,24,171
test,007644,480,360,pottedplant,0,Unspecified,0,72,144,135,224
test,007644,480,360,pottedplant,0,Unspecified,0,83,205,142,249
test,007644,480,360,pottedplant,0,Unspecified,1,2,55,84,279
test,007644,480,360,pottedplant,1,Unspecified,1,1,53,281,358
test,007644,480,360,pottedplant,1,Unspecified,1,3,40,256,290
test,007644,480,360,pottedplant,0,Unspecified,1,49,149,226,355
test,007644,480,360,pottedplant,0,Unspecified,1,325,480,239,360
test,007644,480,360,pottedplant,0,Unspecified,0,351,404,125,199
test,007644,480,360,pottedplant,1,Unspecified,0,312,348,125,202
test,007644,480,360,pottedplant,0,Unspecified,0,269,304,148,199
test,007644,480,360,pottedplant,0,Unspecified,0,220,266,142,197
test,007644,480,360,pottedplant,0,Unspecified,0,386,418,183,222
test,007644,480,360,pottedplant,1,Unspecified,0,415,440,192,229
test,007644,480,360,pottedplant,1,Unspecified,0,434,466,186,227
test,007644,480,360,pottedplant,1,Unspecified,0,409,460,138,206
test,007645,500,375,motorbike,0,Right,0,3,453,10,337
test,007645,500,375,motorbike,1,Unspecified,1,404,500,71,217
test,007645,500,375,person,0,Unspecified,1,395,453,5,103
test,007645,500,375,person,0,Unspecified,1,474,500,27,83
test,007645,500,375,person,0,Unspecified,1,360,377,9,32
test,007645,500,375,motorbike,1,Unspecified,1,32,342,1,50
test,007646,500,333,bicycle,0,Right,0,235,410,172,317
test,007646,500,333,person,0,Right,0,291,405,111,286
test,007648,500,375,person,0,Unspecified,1,33,294,171,375
test,007648,500,375,person,0,Unspecified,1,279,348,163,235
test,007648,500,375,person,0,Unspecified,0,313,446,182,375
test,007648,500,375,chair,0,Left,1,329,494,262,375
test,007648,500,375,diningtable,0,Unspecified,1,139,350,226,375
test,007651,355,500,person,0,Frontal,1,76,261,111,262
test,007651,355,500,diningtable,1,Unspecified,1,2,355,257,500
test,007652,500,333,bottle,1,Unspecified,0,255,383,226,308
test,007652,500,333,chair,1,Unspecified,1,286,499,2,292
test,007652,500,333,person,0,Unspecified,1,16,498,51,305
test,007658,500,375,bicycle,0,Unspecified,0,148,323,170,375
test,007658,500,375,bicycle,0,Unspecified,0,281,462,174,375
test,007658,500,375,person,0,Unspecified,0,295,433,79,315
test,007658,500,375,person,0,Unspecified,0,143,284,42,350
test,007659,333,500,dog,0,Unspecified,0,108,190,195,375
test,007660,500,333,boat,0,Right,1,64,465,1,252
test,007660,500,333,person,1,Unspecified,1,343,357,180,209
test,007660,500,333,person,1,Unspecified,1,293,308,177,209
test,007660,500,333,person,1,Unspecified,1,72,89,185,220
test,007660,500,333,person,1,Unspecified,1,100,112,188,214
test,007660,500,333,person,1,Unspecified,1,179,190,181,213
test,007660,500,333,person,1,Unspecified,1,215,230,186,222
test,007660,500,333,person,1,Unspecified,1,307,317,192,220
test,007661,500,375,cat,0,Unspecified,1,3,415,46,375
test,007665,500,333,car,0,Left,0,155,380,148,220
test,007665,500,333,car,0,Unspecified,1,426,500,135,210
test,007665,500,333,bicycle,0,Unspecified,0,18,57,136,195
test,007669,500,375,person,0,Frontal,1,67,416,30,375
test,007674,500,375,bus,0,Right,1,20,489,79,264
test,007674,500,375,bus,1,Unspecified,1,486,500,142,237
test,007676,500,333,aeroplane,0,Left,1,79,500,47,333
test,007676,500,333,car,1,Unspecified,1,149,184,228,260
test,007676,500,333,car,1,Unspecified,1,178,201,240,259
test,007676,500,333,car,1,Unspecified,1,111,136,233,259
test,007676,500,333,car,1,Unspecified,1,15,68,238,257
test,007676,500,333,car,1,Unspecified,1,46,67,245,263
test,007676,500,333,person,1,Unspecified,1,82,88,232,252
test,007676,500,333,person,1,Unspecified,0,69,82,233,267
test,007676,500,333,person,1,Unspecified,1,65,74,231,257
test,007676,500,333,person,0,Unspecified,1,1,23,246,270
test,007681,500,375,bird,0,Right,1,45,394,91,336
test,007684,500,375,chair,0,Right,0,238,274,180,216
test,007684,500,375,chair,0,Unspecified,0,134,162,239,279
test,007684,500,375,chair,1,Unspecified,0,97,126,219,253
test,007684,500,375,diningtable,1,Unspecified,0,111,139,209,242
test,007684,500,375,chair,1,Unspecified,0,77,98,230,276
test,007686,335,500,train,0,Frontal,0,150,186,232,285
test,007689,500,272,dog,0,Frontal,1,17,186,27,270
test,007689,500,272,person,0,Unspecified,1,222,500,2,268
test,007690,500,375,bus,0,Unspecified,0,72,416,15,248
test,007690,500,375,person,0,Right,0,26,59,117,216
test,007690,500,375,person,0,Right,0,4,30,119,210
test,007690,500,375,car,1,Unspecified,0,425,460,125,141
test,007690,500,375,car,1,Unspecified,1,466,500,131,153
test,007693,500,375,car,0,Frontal,0,133,448,106,363
test,007695,500,333,dog,0,Left,0,158,376,96,277
test,007695,500,333,person,0,Unspecified,1,57,344,1,252
test,007698,500,333,aeroplane,0,Unspecified,0,185,327,142,210
test,007700,354,500,bottle,0,Unspecified,0,202,280,11,213
test,007700,354,500,person,1,Unspecified,1,30,92,330,451
test,007700,354,500,person,0,Unspecified,1,70,170,64,222
test,007700,354,500,person,0,Unspecified,1,282,342,71,176
test,007700,354,500,person,1,Unspecified,1,88,193,356,480
test,007701,500,375,car,0,Unspecified,0,256,441,175,274
test,007701,500,375,car,0,Unspecified,0,167,288,184,254
test,007701,500,375,car,0,Rear,1,94,139,190,239
test,007701,500,375,car,0,Unspecified,1,2,113,187,256
test,007701,500,375,person,1,Unspecified,1,157,176,183,241
test,007703,500,333,dog,0,Frontal,0,111,241,59,183
test,007706,500,375,person,0,Unspecified,0,93,323,59,334
test,007706,500,375,person,0,Unspecified,0,255,373,23,300
test,007707,500,358,bird,0,Left,0,29,139,153,293
test,007707,500,358,bird,1,Unspecified,1,148,178,160,210
test,007707,500,358,bird,0,Right,1,129,199,181,287
test,007707,500,358,bird,0,Left,1,181,285,206,339
test,007708,500,375,chair,0,Unspecified,1,140,309,276,375
test,007708,500,375,chair,1,Unspecified,0,355,395,199,255
test,007708,500,375,diningtable,1,Unspecified,1,368,404,202,259
test,007710,500,375,bicycle,0,Left,0,8,120,238,331
test,007710,500,375,bicycle,0,Rear,1,410,500,264,375
test,007711,480,381,aeroplane,0,Left,0,90,450,173,321
test,007714,500,375,car,0,Right,1,166,329,131,270
test,007714,500,375,person,0,Unspecified,0,468,493,151,210
test,007714,500,375,person,0,Frontal,1,1,35,176,256
test,007716,500,375,dog,0,Unspecified,0,197,372,122,319
test,007717,500,375,bottle,0,Unspecified,1,4,472,112,296
test,007719,221,500,person,0,Frontal,0,152,183,153,239
test,007719,221,500,person,0,Frontal,0,44,110,256,396
test,007719,221,500,person,0,Unspecified,1,1,69,206,405
test,007722,500,376,chair,1,Unspecified,1,275,308,216,225
test,007722,500,376,chair,1,Unspecified,1,320,339,226,318
test,007722,500,376,chair,1,Unspecified,1,221,236,217,235
test,007722,500,376,chair,0,Rear,1,242,288,232,332
test,007722,500,376,diningtable,0,Unspecified,1,220,330,223,325
test,007722,500,376,chair,1,Unspecified,1,150,210,248,282
test,007722,500,376,chair,1,Unspecified,1,4,43,261,304
test,007722,500,376,chair,1,Unspecified,1,231,270,282,376
test,007722,500,376,chair,1,Unspecified,1,158,235,307,376
test,007722,500,376,diningtable,0,Unspecified,1,3,263,268,376
test,007722,500,376,pottedplant,1,Unspecified,0,89,135,97,137
test,007725,500,377,bicycle,0,Left,0,138,346,209,349
test,007725,500,377,person,0,Unspecified,0,190,316,147,346
test,007726,345,500,train,0,Frontal,0,22,324,18,454
test,007726,345,500,person,0,Unspecified,0,7,22,273,305
test,007726,345,500,person,1,Unspecified,1,333,345,292,374
test,007726,345,500,person,1,Unspecified,1,301,332,354,391
test,007728,500,334,person,0,Unspecified,1,222,380,82,334
test,007728,500,334,person,0,Frontal,1,86,250,74,334
test,007730,230,360,bird,0,Left,0,15,208,88,352
test,007733,500,382,cat,0,Unspecified,1,58,454,204,382
test,007733,500,382,cat,0,Unspecified,1,82,482,1,133
test,007734,500,375,car,0,Unspecified,0,31,277,92,282
test,007734,500,375,car,0,Unspecified,0,276,366,121,210
test,007737,375,500,train,0,Unspecified,1,84,374,198,436
test,007738,375,500,chair,0,Unspecified,1,2,374,1,500
test,007739,375,500,bottle,0,Unspecified,0,165,222,210,372
test,007739,375,500,chair,0,Rear,0,4,161,169,395
test,007739,375,500,chair,0,Unspecified,1,16,52,101,174
test,007739,375,500,chair,1,Unspecified,1,63,107,100,132
test,007739,375,500,person,0,Frontal,1,85,373,69,395
test,007741,500,375,bird,0,Frontal,0,45,67,254,289
test,007741,500,375,bird,1,Unspecified,0,156,174,231,255
test,007741,500,375,bird,0,Left,0,87,119,124,152
test,007741,500,375,bird,0,Left,0,66,100,108,121
test,007741,500,375,bird,0,Unspecified,0,242,295,66,113
test,007741,500,375,bird,0,Unspecified,0,150,192,144,192
test,007741,500,375,bird,0,Left,0,221,316,178,227
test,007741,500,375,bird,0,Left,0,316,416,198,253
test,007741,500,375,bird,0,Left,0,354,390,149,174
test,007741,500,375,bird,0,Left,1,253,299,174,199
test,007741,500,375,bird,1,Unspecified,0,279,293,144,167
test,007741,500,375,bird,1,Unspecified,0,400,421,66,79
test,007741,500,375,bird,1,Unspecified,0,320,341,64,78
test,007741,500,375,bird,0,Left,0,312,338,75,91
test,007741,500,375,bird,0,Left,0,207,235,78,95
test,007741,500,375,bird,1,Unspecified,0,19,39,61,75
test,007741,500,375,bird,1,Unspecified,0,440,454,71,80
test,007741,500,375,bird,1,Unspecified,0,419,433,78,89
test,007741,500,375,bird,1,Unspecified,0,208,224,65,76
test,007741,500,375,bird,1,Unspecified,0,183,197,60,71
test,007741,500,375,bird,1,Unspecified,0,47,63,58,69
test,007741,500,375,bird,1,Unspecified,0,100,115,55,68
test,007741,500,375,bird,1,Unspecified,0,344,354,110,124
test,007744,500,375,bottle,0,Unspecified,0,443,489,160,305
test,007744,500,375,bottle,0,Unspecified,0,378,440,164,307
test,007744,500,375,bottle,0,Unspecified,1,384,439,131,225
test,007744,500,375,bottle,0,Unspecified,1,341,373,154,293
test,007744,500,375,bottle,0,Unspecified,0,309,355,133,313
test,007744,500,375,bottle,0,Unspecified,1,278,308,153,293
test,007744,500,375,bottle,0,Unspecified,0,238,287,126,312
test,007744,500,375,bottle,0,Unspecified,1,219,246,174,295
test,007744,500,375,bottle,0,Unspecified,0,173,224,140,309
test,007744,500,375,bottle,0,Unspecified,1,140,180,168,294
test,007744,500,375,bottle,0,Unspecified,0,93,140,142,308
test,007744,500,375,bottle,0,Unspecified,0,38,82,170,307
test,007744,500,375,bottle,1,Unspecified,1,1,19,209,336
test,007744,500,375,bottle,0,Unspecified,1,4,36,170,286
test,007744,500,375,person,0,Unspecified,1,168,217,110,170
test,007747,500,375,tvmonitor,0,Unspecified,0,382,420,165,195
test,007747,500,375,sofa,0,Unspecified,0,15,200,190,330
test,007747,500,375,diningtable,0,Unspecified,1,2,374,293,375
test,007747,500,375,chair,1,Unspecified,1,432,493,309,375
test,007750,391,480,horse,0,Unspecified,0,97,294,113,480
test,007750,391,480,person,0,Unspecified,0,119,252,85,307
test,007752,500,375,chair,0,Unspecified,0,354,409,168,245
test,007752,500,375,person,0,Unspecified,1,192,306,106,234
test,007752,500,375,pottedplant,1,Unspecified,0,8,58,14,70
test,007755,375,500,person,0,Unspecified,1,90,374,38,499
test,007756,500,375,chair,0,Unspecified,1,333,440,269,375
test,007756,500,375,chair,1,Unspecified,1,8,227,277,375
test,007756,500,375,person,0,Unspecified,1,70,193,242,375
test,007757,500,332,car,0,Unspecified,0,15,483,40,252
test,007757,500,332,car,0,Left,0,3,210,11,92
test,007757,500,332,car,0,Right,1,391,479,26,64
